"CompanyName","Address","City","State","Zip","County","Gender","PhoneNumber","FaxNumber","CompanyContact","CompanyContactTitle","WebSite","TotalEmployees","AnnualSales","Industry","SIC_Code","SIC_Code_Description","GenericCompanyEmailAddress"
"Blackwell & Titus Real Estate","216 E Las Vegas St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,552080,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Blazosky Rentals","555 Brandywine Dr","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"David Blazosky","Owner",,2,106700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Blue Skies REI","19 N Union Blvd # A","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7192668882,"Guillermo Lopez","President",,6,928620,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Board of Realtors","P.O. BOX 120","Colorado Springs","CO",80901,"El Paso",,2147483647,,"Terry Storm","President",,19,774200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bob Spaete Appraisals","1401 Potter Dr # 200","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Bob Spaete","Owner",,1,127300,"Real Estate (Housing)",19,"Real Estate Agents And Manager","robert.spaete@ppar.com"
"Bogosian & Co","5150 Golden Hills Ct","Colorado Springs","CO",80919,"El Paso","Male",2147483647,,"Mark Bogosian","Manager",,1,127300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bonaventure Inc","2540 Talleson Ct","Colorado Springs","CO",80919,"El Paso","Male",2147483647,,"George Swintz","Owner",,1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Borden Realty Sls Property MGT","725 Sahwatch St","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"David Borden","Owner",,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bordon Realty Sales-Property","725 Sahwatch St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bradford & Co","2190 Vickers Dr Ste I","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bradley Commercial Group Inc","102 S Tejon St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,541360,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bradshaw & Associates","P.O. BOX 9744","Colorado Springs","CO",80932,"El Paso","male",2147483647,,"Gerald Bradshaw","Owner",,2,113300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Branum Rentals","2731 Marcy Ave","Colorado Springs","CO",80910,"El Paso","male",2147483647,,"Richard Branum","Owner",,2,114400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bravo Co Realty & Appraisal",,"Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,4,546720,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Brent Hawker & Co","2790 N Academy Blvd","Colorado Springs","CO",80917,"El Paso","male",2147483647,,"Brent Hawker","President",,5,287100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Brent Hinkly","1257 Lake Plaza Dr","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Dean Schoenherr","President",,2,114400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Brian D James Properties Inc","31 N Tejon St","Colorado Springs","CO",80903,"El Paso",,2147483647,,"Brian James",,,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Briargate Business Campus","2315 Briargate Pkwy # 100","Colorado Springs","CO",80920,"El Paso",,2147483647,7192607088,,,,31,3762720,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Brick & Mortar Home Inspection","6965 Mikado Ln","Colorado Springs","CO",80919,"El Paso","Male",2147483647,,"Mark Baxley","Owner",,2,270680,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bridge Funding Group Inc","2 N Cascade Ave Ste 1100","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"David Dillingham","Chief Executive Officer",,2,124800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Brigette Ruskin Ltd","8320 Bluffview Way","Colorado Springs","CO",80919,"El Paso","male",2147483647,,"William Ruskin","Principal",,2,113300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Broadmoor Executive Office Ste","1257 Lake Plaza Dr","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Broadmore Center","130 E Cheyenne Mountain B","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Bill Hurt","Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Brokers Realty","3716 Galley Rd","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7195972666,"David Erickson","Owner",,1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager","judithann.erickson@ppar.com"
"Brokers Realty Inc","3716 Galley Rd","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Arnold Erickson","President",,7,326700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bucovina Estates LLC","6545 Grey Eagle Ln","Colorado Springs","CO",80919,"El Paso","male",2147483647,,"Brad Donison","Member",,2,96000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Builders Realty","218 E Monument St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,1,135340,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Builders Realty Inc","218 E Monument St","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Don Phillips","President",,2,28800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Bulmann Properties Inc","6525 Bull Hill CT","Colorado Springs","CO",80919,"El Paso","male",2147483647,,"Rudolph Bulmann","President",,2,67200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Burr Appraisals Inc","4065 Sinton Rd # 100","Colorado Springs","CO",80907,"El Paso","Male",2147483647,7195287117,"Howard Burr","Owner",,1,128640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Butson Appraisal Svc","5015 Spoked Wheel Dr","Colorado Springs","CO",80918,"El Paso","Male",2147483647,,"Brock Butson","Owner",,3,389940,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"C & B Properties","3225 Gladiola Dr","Colorado Springs","CO",80907,"El Paso","Male",2147483647,,"Clifford Harding","President",,2,278720,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"C & C Appraisal Svc Inc",,"Colorado Springs","CO",80918,"El Paso","Male",2147483647,7196230274,"Steve Campbell","Owner",,1,131320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"C & S Realty","2706 Templeton Gap Rd","Colorado Springs","CO",80907,"El Paso","Female",2147483647,,"Susan Brown","Owner",,1,128640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"C B Richard Ellis","1731 N Academy Blvd","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7195731683,"Mark Haymond","Manager",,2,254600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"C&B Properties LLC","3225 Gladiola Dr","Colorado Springs","CO",80907,"El Paso","male",2147483647,,"Clifford Harding","Member",,2,19000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cameron Butcher Co","1 S Nevada Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7193291444,"Kevin Butcher","Manager",,7,1061280,"Real Estate (Housing)",19,"Real Estate Agents And Manager","sam@cameronbutcher.com"
"Capital Appraisal Co","1009 W Colorado Ave","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"Robert Aertker","Owner",,5,643200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Caravan Properties LLC","5225 Galley Rd","Colorado Springs","CO",80915,"El Paso",,2147483647,7195700243,"S Brown","Manager","www.caravanproperties.com",4,515000,"Real Estate (Housing)",19,"Real Estate Agents And Manager","sheridea@caravanproperties.com"
"Cardinal Group Inc","5041 Hackamore Dr S","Colorado Springs","CO",80918,"El Paso","Male",2147483647,,"Glenn Muller","Manager",,1,136680,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Carey Team Real Estate","1740 Chapel Hills Dr","Colorado Springs","CO",80920,"El Paso","male",2147483647,,"Barry Boals","Owner",,2,108900,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cari Realty","4525 Northpark Dr # 105","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7196335586,"Carol Iten","Owner",,1,128640,"Real Estate (Housing)",19,"Real Estate Agents And Manager","shandelin.flood@ppar.com"
"Carl E Hegewald Jr Real Estate","2431 1/2 W Colorado Ave # B","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"Carl E Hegewald Jr","Owner",,1,127300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Carol Vayhinger Appraisals LLC","5172 Iron Horse Trl","Colorado Springs","CO",80917,"El Paso","female",2147483647,,"Carolyn Vayhinger","Principal",,2,116400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Carter & Carter Realty Inc","1155 Kelly Johnson Blvd","Colorado Springs","CO",80920,"El Paso",,2147483647,,,,,4,557440,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Casa Verde Fund LLC","1355 Lindenwood Grv","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,,2,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cascade Commercial Group","411 S Tejon St # H","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7194426509,"Ted Link","Owner",,3,414060,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Case Co Investments","102 E Pikes Peak Ave # 201","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7196342274,"Randle W Case Ii","Manager","www.teenform.com",4,787920,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Case Entertainment Group","102 E Pikes Peak Ave # 200","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Randy Case","Owner",,4,224400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Castle West","3770 E Uintah St APT A40","Colorado Springs","CO",80909,"El Paso","female",2147483647,,"Karen Wilis","Manager",,5,245000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Catalyst Properties","410 Roxbury Cir","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,4,557440,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cbc Front Range Commercial LLC","P.O. BOX 1695","Colorado Springs","CO",80901,"El Paso","male",2147483647,,"Robert Noeette","Partner",,24,852800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cedar Hights","2001 Black Canyon Rd","Colorado Springs","CO",80904,"El Paso","female",2147483647,,"Sylvia Stalabini","Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Centennial Pro Properties","2153 Chuckwagon Rd","Colorado Springs","CO",80919,"El Paso",,2147483647,,,,,4,546720,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Central Colorado Management Co","617 N 17th St Ste 201","Colorado Springs","CO",80904,"El Paso","male",2147483647,,"Eric Steiner","President",,13,457600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Centurion Property Management","2910 N Powers Blvd # 321","Colorado Springs","CO",80922,"El Paso",,2147483647,,,,,2,265320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Century 21","1804 Dominion Way","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Leo Marx","President",,5,262600,"Real Estate (Housing)",19,"Real Estate Agents And Manager","webmaster@century21academy.com"
"Century 21","311 Main St","Colorado Springs","CO",80911,"El Paso","male",2147483647,,"Peter Slother","Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager","webmaster@century21academy.com"
"Century 21","3520 Galley Rd","Colorado Springs","CO",80909,"El Paso",,2147483647,7195742361,"Ray Gennenan","President",,19,728000,"Real Estate (Housing)",19,"Real Estate Agents And Manager","webmaster@century21academy.com"
"Century 21","4760 Flintridge Dr # 100","Colorado Springs","CO",80918,"El Paso","Male",2147483647,7195989708,"Rick Guthrie","Owner","www.century21academy.com",33,4759680,"Real Estate (Housing)",19,"Real Estate Agents And Manager","webmaster@century21academy.com"
"Century 21","5334 Montebello Ln","Colorado Springs","CO",80918,"El Paso","male",2147483647,7195994447,"Nolan Burt","Member",,4,490000,"Real Estate (Housing)",19,"Real Estate Agents And Manager","webmaster@century21academy.com"
"Century 21 Academy Realty","3520 Galley Rd","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Richard Guthrie","President",,55,66500000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Century 21 Home Team","1024 W Colorado Ave","Colorado Springs","CO",80904,"El Paso","male",2147483647,,"Tom Halfast","President",,4,203700,"Real Estate (Housing)",19,"Real Estate Agents And Manager","thomas.halfast@ppar.com"
"Century 21 Professional Team","1804 Dominion Way","Colorado Springs","CO",80918,"El Paso","Male",2147483647,7195931452,"Leo Marx","Owner",,4,557440,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Certified Appraisals Inc",,"Colorado Springs","CO",80916,"El Paso",,2147483647,,,,,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"CFC Real Estate & Morgage","2860 S Circle Dr # 105","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Paul Kuyper","Owner",,1,127300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"CFC Real Estate & Mortgage","3110 Boychuck Ave","Colorado Springs","CO",80910,"El Paso",,2147483647,,,,,4,552080,"Real Estate (Housing)",19,"Real Estate Agents And Manager","pkuyper@msn.com"
"Chamonix Properties","2980 Westcliff Cir","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Chappell Real Estate Svcs LLC","3127 Lees Ln","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Randall Chappell","Principal",,2,108900,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Charter Escrow Corporation","9950 Burgess Rd","Colorado Springs","CO",80908,"El Paso","female",2147483647,,"Karen Beach","President",,2,112200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cherise Selley Heritage Realty","2153 Chuckwagon Rd","Colorado Springs","CO",80919,"El Paso","Female",2147483647,7195982352,"Cherise Selley","Owner",,4,557440,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Chesley Miller Real Estate","1631 Culebra Pl","Colorado Springs","CO",80907,"El Paso","Female",2147483647,,"Chesley Miller","Owner",,1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cheyenne Mountain Liquors","724 Cheyenne Meadows Rd B","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,2,112200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cheyenne Mountain Mrtg Corp","6809 Space Village Ave","Colorado Springs","CO",80915,"El Paso",,2147483647,,"Terry Eisenman","Director",,9,373700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cheyenne Mountain Realty","823 Cheyenne Meadows Rd","Colorado Springs","CO",80906,"El Paso","female",2147483647,7195795055,"Christa Miranda","Owner","www.cheyennemountainrealty.com",10,582000,"Real Estate (Housing)",19,"Real Estate Agents And Manager","susan.vandam@ppar.com"
"Choice Appraisal Services","2660 White Rock Ln","Colorado Springs","CO",80904,"El Paso","male",2147483647,,"Joel Klein","Principal",,2,108900,"Real Estate (Housing)",19,"Real Estate Agents And Manager","jean.klein@ppar.com"
"Choice Appraisal Svc","2660 White Rock Ln","Colorado Springs","CO",80904,"El Paso","Female",2147483647,,"Jean Klein","Owner",,1,135340,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Choice Realtors","2790 N Academy Blvd # 344","Colorado Springs","CO",80917,"El Paso","female",2147483647,,"Sherry Romero","President",,5,247000,"Real Estate (Housing)",19,"Real Estate Agents And Manager","sherryromero@topproducer.com"
"Chosen Realty","2 N Cascade Ave # 1100","Colorado Springs","CO",80903,"El Paso","Female",2147483647,,"Sharon Jackson","Manager",,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Circle Realty Co","1619 N Circle Dr","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7195912401,"Richard J Lawless","Owner",,2,273360,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Circle Realty Co Inc","1619 N Circle Dr","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Richard Lawless","President",,3,175100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Citadel Realty Inc","5170 N Union Blvd # 202","Colorado Springs","CO",80918,"El Paso","Male",2147483647,7192666007,"Patrick Mieritz","Owner",,5,643200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"City Home Inspection","2627 Summit Dr","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Charles Clute","Manager",,1,128640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Citywalk Downtown","417 E Kiowa St","Colorado Springs","CO",80903,"El Paso",,2147483647,7193289712,,,,2,106700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"CK Properties Inc","1740 Chapel Hills Dr","Colorado Springs","CO",80920,"El Paso",,2147483647,,"Carey Goldberg","President",,2,3430000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Clark and Clark","6285 Layman St","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Thomas Courtney","Owner",,3,171700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Classic Homes/ University Park","2140 Cornerstone Dr","Colorado Springs","CO",80918,"El Paso","female",2147483647,,"Joy Briarton","Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Classic Real Estate Service","105 Kiva Rd","Colorado Springs","CO",80911,"El Paso","male",2147483647,,"Mark Brower","President",,5,262600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Classic Real Estate Svc","105 Kiva Rd","Colorado Springs","CO",80911,"El Paso","Male",2147483647,7193903565,"Mark Brouwer","Owner",,2,257280,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Classic Realty & Management","3410 N Carefree Cir # B","Colorado Springs","CO",80917,"El Paso","Male",2147483647,7195961360,"Jim Block","Owner",,4,546720,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Classic Realty & Management","3410 N Carefree Cir Ste B","Colorado Springs","CO",80917,"El Paso","male",2147483647,,"James Block","President",,2,122400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Clearquest Inc","6034 Scout Dr","Colorado Springs","CO",80918,"El Paso","female",2147483647,,"Deborah Warner","Principal",,2,105600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Clemente Real Estate Svc","5140 N Union Blvd","Colorado Springs","CO",80918,"El Paso","Male",2147483647,,"John M Clemente","Owner",,4,541360,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cliff Johnson Inv Co Rlty","1955 N Union Blvd 100","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Cliff Johnson","Owner",,5,7200000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cliff Johnson Rlty Invstmnt Co","1620 Colgate Dr","Colorado Springs","CO",80918,"El Paso","Male",2147483647,,"Cliff Johnson",,,1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cloud Property Management LLC","3820 Cloud Dr","Colorado Springs","CO",80920,"El Paso","male",2147483647,,"Brian Olson","Principal",,2,14550,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Coldwell Banker","2 N Cascade Ave 760","Colorado Springs","CO",80903,"El Paso","female",2147483647,,"Tammy Gilbert","Branch Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colo Springs Relocating Svc","720 Cheyenne Meadows Rd","Colorado Springs","CO",80906,"El Paso","Female",2147483647,7195761130,"Lorrene Hoke","Owner",,3,414060,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Appraisal Advantage","5555 Erindale Dr # 206","Colorado Springs","CO",80918,"El Paso","Male",2147483647,7195937035,"Darren Shonts","Owner",,2,270680,"Real Estate (Housing)",19,"Real Estate Agents And Manager","doreen.stiles@ppar.com"
"Colorado Appraisal Advantage","5555 Erindale Dr Ste 206","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Bruce Bugno","Owner",,2,252500,"Real Estate (Housing)",19,"Real Estate Agents And Manager","doreen.stiles@ppar.com"
"Colorado Appraisal Partner Inc","2345 Academy Pl Ste 216","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Joe Schimpf","Principal",,3,178200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Appraisal Partners","2345 Academy Pl # 216","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Joe Schimpf","Owner",,2,265320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Best Real Estate","5360 N Academy Blvd # 150","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7192655640,"Kelly Miller","Owner","www.coloradospringsbestrealtor",12,1366800,"Real Estate (Housing)",19,"Real Estate Agents And Manager","MillerK@coloradospringsbestrealtor.com"
"Colorado Casa Realtors","965 Pico Pt","Colorado Springs","CO",80906,"El Paso","Female",2147483647,7192278903,"Jorgette Krsulic","Owner","www.coloradocasa.com",5,663300,"Real Estate (Housing)",19,"Real Estate Agents And Manager","JorgetteK@coloradocasa.com"
"Colorado Country Realty","1221 Lake Plaza Dr","Colorado Springs","CO",80906,"El Paso","Female",2147483647,7195763951,"Rosemarie Useman","Owner",,22,2733600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado County Realty Inc","1229 Lake Plaza Dr Ste A","Colorado Springs","CO",80906,"El Paso","female",2147483647,,"Rosemarie Euscman","President",,2,106700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Equity & Investment","4118 Little Crown Ln","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,4,530640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Home Association","1283 Kelly Johnson Blvd","Colorado Springs","CO",80920,"El Paso","male",2147483647,,"James Culture","President",,5,2550000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Home Inspectors Inc","6631 Foxdale Cir","Colorado Springs","CO",80919,"El Paso",,2147483647,,,,"www.aroundthehouse.com",1,129980,"Real Estate (Housing)",19,"Real Estate Agents And Manager","ken@kenmoon.com"
"Colorado Home Ownership Ctr","4905 N Union Blvd # 300","Colorado Springs","CO",80918,"El Paso",,2147483647,7195315255,,,,4,530640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Land Co","1025 W Fillmore St # B","Colorado Springs","CO",80907,"El Paso","Male",2147483647,,"Wendell Kent","Owner",,1,131320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Mountain Dreams Inc","620 Maroonglen CT","Colorado Springs","CO",80906,"El Paso","female",2147483647,,"Coleen Allen","Partner",,2,124800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Mountain Mortgage","2735 Dublin Blvd 200","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Todd Albrecht","Partner",,11,515000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Pride Realty LLC","202 E Cheyenne Mountain B","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Mike Member","Principal",,3,187200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Realty Advisors","6290 Lehman Dr # 200","Colorado Springs","CO",80918,"El Paso","Male",2147483647,,"Steve Bryant","Manager",,4,552080,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Realty Advisors","6290 Lehman Dr Ste 200","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Frank Tuck","President",,2,113300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Relocation Group","215 W Rockrimmon Blvd","Colorado Springs","CO",80919,"El Paso","Male",2147483647,7195984223,"Guy Bennett","Manager",,1,129980,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Brokers",,"Colorado Springs","CO",80919,"El Paso",,2147483647,,,,,4,525280,"Real Estate (Housing)",19,"Real Estate Agents And Manager","coangel36@aol.com"
"Colorado Springs Housing Auth","30 S Nevada Ave # 304","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Richard Sullivan","Executive Director",,4,552080,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Housing Auth","831 S Nevada Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Gene Montoya","Executive Director",,4,552080,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Property Mgmt","1826 E Platte Ave # 118","Colorado Springs","CO",80909,"El Paso","Female",2147483647,7194719602,"Connie Townsend","Owner",,2,257280,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Property Mgt","P.O. BOX 6340","Colorado Springs","CO",80934,"El Paso","male",2147483647,,"Keith Ringler","President",,2,116400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Real Estate","3505 Austin Bluffs Pkwy # 310","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7195316188,"Sharon Schehr","Owner",,3,389940,"Real Estate (Housing)",19,"Real Estate Agents And Manager","pat-ash-inc@juno.com"
"Colorado Springs Realty Co","401 S Nevada Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7194733329,"Rick Nelson","Owner","www.csrealtyco.com",13,1380200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Realty Inc","401 S Nevada Ave","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Rick Nelson","President",,7,326700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Relocator","2230 B St","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,4,519920,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Springs Reloctng Svc","1125 Kelly Johnson Blvd","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Lorene Hoke","Owner",,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Wildland Property","411 S Tejon St Ste B","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Steven King","Owner",,2,106700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Colorado Woodland Properties","411 S Tejon St # B","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Steve King","Owner","www.cwp-llc.com",3,397980,"Real Estate (Housing)",19,"Real Estate Agents And Manager","SteveK@cwp-llc.com"
"Comer Real Estate","2605 King St # 2","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"Stephen Comer","Owner",,1,132660,"Real Estate (Housing)",19,"Real Estate Agents And Manager","van.jackson@ppar.com"
"Commercial Locators Plus","14645 Roller Coaster Rd","Colorado Springs","CO",80921,"El Paso","Female",2147483647,,"Janet Goodrich","Owner",,1,129980,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Commonwealth Investment Corp","2 N Cascade Ave","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager","shane.spraggins@ppar.com"
"Communities In Omni Apartment","2928 Straus Ln Ste 100","Colorado Springs","CO",80907,"El Paso","female",2147483647,,"Cindy Pogue","Branch Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Community Management","545 E Pikes Peak Ave # 101","Colorado Springs","CO",80903,"El Paso","Female",2147483647,7192261236,"Donna Sthinke","Owner",,5,649900,"Real Estate (Housing)",19,"Real Estate Agents And Manager","Donna@communitymtg.com"
