"CompanyName","Address","City","State","Zip","County","Gender","PhoneNumber","FaxNumber","CompanyContact","CompanyContactTitle","WebSite","TotalEmployees","AnnualSales","Industry","SIC_Code","SIC_Code_Description","GenericCompanyEmailAddress"
"Golden Hands Massage Therapy","5440 Mosca Pass Ct","Colorado Springs","CO",80917,"El Paso",,2147483647,,,,,1,53900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Gorgeous Girls",,"Colorado Springs","CO",80909,"El Paso",,2147483647,,,,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Great Events","5458 Fiesta Ln","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,156750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Hair Today Gone Tomorrow","4360 Montebello Dr # 1200","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,171600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Health Quarters","3620 W Colorado Ave","Colorado Springs","CO",80904,"El Paso","Male",2147483647,7195317884,"Dave Frahm","President","www.healthquarters.org",8,586850,"Personal Services (Services)",45,"Miscellaneous Personal Service","healthqu@healthquarters.org"
"Heartview Financial","7222 Commerce Center Dr","Colorado Springs","CO",80919,"El Paso","Male",2147483647,7195203382,"Michael Warren","Owner",,14,816750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Heaven Sent",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Heavenly Touch","2135 N Academy Blvd","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Michele Lewis","Owner",,4,222200,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Heebee Jeebees Studio","318 E Colorado Ave # A","Colorado Springs","CO",80903,"El Paso","Female",2147483647,7196350620,"Karen Kunz","Owner","www.heebeejeebees.com",5,280500,"Personal Services (Services)",45,"Miscellaneous Personal Service","KarenKunz@heebeejeebees.com"
"Helios Massage Therapy","2910 N Academy Blvd # 103","Colorado Springs","CO",80917,"El Paso","Male",2147483647,,"Jeff Crowl","Owner",,1,52250,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Herbalife Distributor","1218 Iowa Ave","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Dan Kendall","Owner",,1,55550,"Personal Services (Services)",45,"Miscellaneous Personal Service","Kendall@herbalife.com"
"Holey Rollers","332 E Colorado Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Toast Mclean","Manager","www.holeyrollers.com",4,211200,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Horn & Son","3114 Maizeland Rd","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Rudy Horn","Owner",,1,26600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Hot Honeys",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,156750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"House Of Color","1441 Burnham St","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Aron Bowen","Owner",,4,211200,"Personal Services (Services)",45,"Miscellaneous Personal Service","AronBowen@houseofcolor.org"
"Humanist Non Religious Wedd","3410 N Carefree Cir","Colorado Springs","CO",80917,"El Paso","Female",2147483647,,"Rebecca Hale","Manager",,5,277750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Huntleigh","7770 E Drennan Rd Ste 51","Colorado Springs","CO",80916,"El Paso","female",2147483647,,"Jenna Grace","General Manager",,0,0,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Image By Tia",,"Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,171600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Image Center","969 Pulpit Rock Cir N","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Earlene Herman","Owner",,1,56650,"Personal Services (Services)",45,"Miscellaneous Personal Service","H-Earlene@imagecenterredondo.com"
"Image Unlimited","946 Venhorst Rd","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Louise O'Connell","Owner",,1,55550,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Inches A Way","1706 Dublin Blvd","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,168300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Ink Pitt Tattoo Studio","5698 S Us Highway 85-87 # 107","Colorado Springs","CO",80911,"El Paso","Male",2147483647,,"Chris Mc Pherson","Owner",,4,215600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Integrative Medical Massage","1301 S 8th St # 112","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Daniel Depperman","Owner",,1,53350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"International Massage Therapy","2110 Vickers Dr # 401","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Adela Saley","Owner",,1,53900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"International Oriental Thrptc","2492 Waynoka Rd","Colorado Springs","CO",80915,"El Paso",,2147483647,,,,,1,56650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Ivy Wild Costumes","1619 S Tejon St","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Patrick Johnson","President",,4,164800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Jackie Daniels","1322 N Academy Blvd # 119","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Jackie Daniels",,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Jade Dragon Chinese Restaurant","3958 N Academy Blvd # 110","Colorado Springs","CO",80917,"El Paso","female",2147483647,,"Annie Chao","Owner",,7,287100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Jasmine Massage Therapy","825 N Circle Dr # 100","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Paul Terny","Owner",,2,107800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Joe's Body Shop","3618 Jeannine Dr","Colorado Springs","CO",80917,"El Paso","Male",2147483647,,"Jose Alberto","Owner",,1,53900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"John Butera","559 E Pikes Peak Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"John Butera",,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Jvh Assoc","3655 STAR RANCH RD","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"John Hermes","Owner",,2,192000,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Karen Reeder Relaxation Thrpy","6887 Heatherwood Dr","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,1,52800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Kilt Rental Com","3920 Regency Dr","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Jeff Kenrick","Owner",,5,269500,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Kitty KATS",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Kyoto Massage","3419 W Colorado Ave","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"Jay King","Manager",,2,111100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"L & L Enterprises","1818 Mid Pl","Colorado Springs","CO",80906,"El Paso","Female",2147483647,,"Regina C Joseph","President",,3,418000,"Personal Services (Services)",45,"Miscellaneous Personal Service","Regina C.Joseph@ol-man.com"
"LA Weight Loss Ctr","1729 Briargate Blvd","Colorado Springs","CO",80920,"El Paso","Male",2147483647,,"Tom Defranica","Owner",,8,336600,"Personal Services (Services)",45,"Miscellaneous Personal Service","TomDefranica@laweightloss.com"
"Larsen Therapeutics",,"Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,3,171600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Laser Hair Removal Ctr LLC","3225 International Cir # 220","Colorado Springs","CO",80910,"El Paso","Male",2147483647,,"John Uhler","Owner",,1,54450,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Liberty Loans & Credit Repair","1223 Lake Plaza Dr # C","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Lifecycle Therapeutics Massage","120 N Tejon St # 205","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Linda K Borton","4740 Flintridge Dr","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Linda K Borton",,,3,160050,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Living Art Tattoo Studio","586 S Academy Blvd","Colorado Springs","CO",80910,"El Paso","male",2147483647,,"Mike Pantella","Principal",,16,520200,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Lovely Lady Escort Service","417 Swope Ave APT A","Colorado Springs","CO",80909,"El Paso",,2147483647,,"R Joseph","Owner",,11,373700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Luscious Ladies",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"M & M Documents Inc",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Magic Moments Oriental Therapy","2047 B St","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Moon Smith","Manager",,1,54450,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Mannatech","17521 Abert Ridge Vw","Colorado Springs","CO",80908,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Mannatech Independent Distr","8276 Brigantine Dr","Colorado Springs","CO",80920,"El Paso","Male",2147483647,,"Louis Fleske","Owner",,2,105600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Marie L See","2812 W Colorado Ave # 200b","Colorado Springs","CO",80904,"El Paso","Female",2147483647,,"Marie L See",,,3,171600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Massage Network",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,168300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Massage Therapist Man","2790 N Academy Blvd # 347","Colorado Springs","CO",80917,"El Paso",,2147483647,,,,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Massage Therapy Office","2910 Beacon St # B","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Massage Therapy Works","1322 N Academy Blvd","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Glennda Woodke","Owner",,1,52800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Medical Massage Soft Tissue Sv","7834 N Academy Blvd","Colorado Springs","CO",80920,"El Paso","Female",2147483647,7192278502,"Sharon Thomas","Owner",,14,673200,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Memorial Hospital Laboratory","5360 N Academy Blvd # 220","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7194755754,"Charlotte Waters","Administrator",,13,762300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Mercy Center Inc","520 W Buena Ventura St","Colorado Springs","CO",80907,"El Paso",,2147483647,7196331031,,,"www.mercycenter.com",5,261250,"Personal Services (Services)",45,"Miscellaneous Personal Service","mercyctr@aol.com"
"Metabolic Research Ctr","3510 Galley Rd # 114","Colorado Springs","CO",80909,"El Paso","Female",2147483647,7196379768,"Lisa Mc Carty","Manager",,10,396550,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Mister Neat's Formalwear","102 N Tejon St","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7192271032,"Garret Ducommun","Manager",,1,56650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Mister Neat's Formalwear","1710 Briargate Blvd","Colorado Springs","CO",80920,"El Paso","Male",2147483647,7195489596,"David Abbott","Manager",,4,224400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Mister Neat's Formalwear","767 N Academy Blvd","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Angel Bradley","Manager",,5,272250,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Montage Salon & Spa","3564 N Academy Blvd","Colorado Springs","CO",80917,"El Paso","male",2147483647,,"Christian Soto","Principal",,9,252760,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Moon Therapy Massage","753 Garden Of The Gods Rd","Colorado Springs","CO",80907,"El Paso",,2147483647,,"Wanna Kelly","Owner",,2,112200,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Moonriver Weddings & Events","1524 N Nevada Ave","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,,3,169950,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Muscles In Motion","105 E Willamette Ave","Colorado Springs","CO",80903,"El Paso","Female",2147483647,,"Jaime Larsen","Owner",,1,53900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Nancy Weigand","1010 W Colorado Ave # B","Colorado Springs","CO",80904,"El Paso","Female",2147483647,,"Nancy Weigand",,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Natural Path Massage LLC","4905 N Union Blvd # 100","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7195330078,"Paulette Garrino","Owner",,1,53350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Neuromuscular Clinic","4291 Austin Bluffs Pkwy # 201","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,168300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Neuromuscular Rehabilitation","6965 Battle Mountain Rd","Colorado Springs","CO",80922,"El Paso","Male",2147483647,7196384664,"James Taylor","Owner",,2,365750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Neuromuscular Therapeutics","3220 N Academy Blvd Ste 1","Colorado Springs","CO",80917,"El Paso","female",2147483647,,"Kimberly Krafchak","President",,7,326700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Nizhoni Health Ctr","6825 Silver Ponds Hts # 104","Colorado Springs","CO",80908,"El Paso","Female",2147483647,,"B Hoyt","Owner",,2,105600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Off The Wall V Body Art Studio","908 N Circle Dr # C","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7196850835,"Larry Pierson","Owner",,5,269500,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Olde Towne Massage","308 W Fillmore St # 108","Colorado Springs","CO",80907,"El Paso","Female",2147483647,,"Dori Shedlin","President",,1,56100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Olympian Plaza Reception Ctr","1730 E Fountain Blvd","Colorado Springs","CO",80910,"El Paso",,2147483647,,"Costas Rombocos","Owner",,28,29400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Omaha Oriental Therapy Massage","6453 Omaha Blvd","Colorado Springs","CO",80915,"El Paso",,2147483647,,"Kim Song","Manager",,1,54450,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"On The Table","PO Box 75416","Colorado Springs","CO",80970,"El Paso","Female",2147483647,,"Karen E Arel","President",,1,56100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"One Sunsational Tan","3103 W Colorado Ave # B","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"D Haislip","Owner",,4,211200,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"One Sunsational Tan","5148 N Academy Blvd","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"One Sunsational Tan","747 Garden Of The Gods Rd","Colorado Springs","CO",80907,"El Paso","Male",2147483647,,"David Haislip","Owner",,11,555500,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"One Sunsational Tan","8678 N Union Blvd","Colorado Springs","CO",80920,"El Paso","Male",2147483647,,"Shelle Hailslip","Owner",,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Orchid Therapy Massage","6823 Space Village Ave","Colorado Springs","CO",80915,"El Paso",,2147483647,,,,,2,105600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Oriental House","4250 Autumn Heights Dr # B","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,1,56650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Oriental Spa Massage","955 N Powers Blvd","Colorado Springs","CO",80915,"El Paso","Female",2147483647,,"Noktet Guy","Owner",,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Outaline Inc","1710 Briargate Blvd # 383","Colorado Springs","CO",80920,"El Paso","Male",2147483647,,"Lamar Turner","Owner",,4,215600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Overeaters Anonymous","2431 Camelot Ct","Colorado Springs","CO",80904,"El Paso",,2147483647,,,,,3,169950,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Oxford Hair Replacement","931 E Cimarron St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,168300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Pacific Blue Tanning","59 Widefield Blvd","Colorado Springs","CO",80911,"El Paso","Male",2147483647,,"Le Roy Erickson","Owner",,3,320100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Paulina Lovless Lmt Cnmt","1322 N Academy Blvd","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Paulina Lovless","Owner",,3,160050,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Peak Fitness Massage Therapy","2345 Academy Pl","Colorado Springs","CO",80909,"El Paso",,2147483647,,,,,3,156750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Penny's Oriental","1325 Paonia St","Colorado Springs","CO",80915,"El Paso",,2147483647,,,,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Penrose-St Francis Health Ctr","1644 Medical Center Pt","Colorado Springs","CO",80907,"El Paso","Female",2147483647,7197764777,"Chris Hildenbrant","Executive Director","www.centura.org",27,1600500,"Personal Services (Services)",45,"Miscellaneous Personal Service","virginiamullen@centura.org"
"People Store",,"Colorado Springs","CO",80909,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Perfectly Matched","4465 Northpark Dr # 209","Colorado Springs","CO",80907,"El Paso","Female",2147483647,,"Donna Shugrue","Owner",,2,104500,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Personal Playmates",,"Colorado Springs","CO",80909,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Personal Services Ctr","7814 N Academy Blvd","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Ivory Carter","President",,4,213400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Physique Etc","1763 S 8th St # 2","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Goefrey Suits","Owner",,3,160050,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Pikes Peak Tattoo & Piercing","2924 Wood Ave","Colorado Springs","CO",80907,"El Paso","Male",2147483647,,"Mikey Rickertt","Manager",,2,107800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Pikes Peak Tattoo & Piercing","902 N Circle Dr # 201","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7196325300,"Bud Yates","Owner",,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Pink Kitty",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Planet Beach Of Colorado Spg","5994 Stetson Hills Blvd","Colorado Springs","CO",80922,"El Paso","Female",2147483647,,"Noreen Kelly","Owner",,4,323400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Positive Touch Massage","2208 N Franklin St","Colorado Springs","CO",80907,"El Paso","Female",2147483647,,"Sheila Gibson","Owner",,1,53900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Premier Tattoo","429 E Pikes Peak Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Steve Bauer","Owner",,2,113300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Private Passion",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Pro-Active Sports Massage","1119 N Wahsatch Ave # 1","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Robert Mc Atee","Owner","www.stretchman.com",1,54450,"Personal Services (Services)",45,"Miscellaneous Personal Service","stretchman@stretchman.com"
"Probiotic Therapy For Life","1290 Brittany Cir","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,2,111100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Pschyo Spinner","342 Kenady Cir","Colorado Springs","CO",80910,"El Paso",,2147483647,,,,,1,53900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Pussy Cats","1715 Monterey Rd","Colorado Springs","CO",80910,"El Paso","Female",2147483647,,"Stacy Fiori","Owner",,13,666600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Quiet Refuge","475 Wuthering Heights Dr","Colorado Springs","CO",80921,"El Paso",,2147483647,,,,"www.quietrefuge.org",2,114400,"Personal Services (Services)",45,"Miscellaneous Personal Service","mail@quietrefuge.com"
"Rayz","3518 Hartsel Dr","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Dannelle Dills","Owner",,2,105600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Relationship Resources Inc","8735 Boxelder Dr","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Gaylyn R Williams","President","www.relationshipresources.org",2,106700,"Personal Services (Services)",45,"Miscellaneous Personal Service","gaylynw@msn.com"
"Renaissance Therapeutic Mssg","1901 N Union Blvd # 109","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Christine Smith","Owner",,1,54450,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Repairs Etc Handyman Service","4105 CANTRELL DR","Colorado Springs","CO",80911,"El Paso","male",2147483647,,"Chris Putzi","Owner",,8,252500,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Ride To Extacy",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Rocky Mountain Neuromuscular","2229 N Weber St","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Rocky Mountain Poker","1045 Garden Of The Gods Rd # E","Colorado Springs","CO",80907,"El Paso","Male",2147483647,,"Russ Sinkola","Owner",,2,111100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Room Service","2850 S Circle Dr","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,1,52250,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sakura Therapy","1807 B St","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Gary Asakawa","Owner",,2,107800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sanctuary Bodywork & Herbs","2502 W Colorado Ave # 206","Colorado Springs","CO",80904,"El Paso",,2147483647,,,,,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sanctuary Massage Therapy","1131 W Colorado Ave # B","Colorado Springs","CO",80904,"El Paso",,2147483647,,,,,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sandy Brown","4297 Austin Bluffs Pkwy # 105","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Sandy Brown",,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sassy Sexy Sweethearts",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sense Of Touch Therapeutics","2910 Beacon St # B","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,,3,169950,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sexual Healing",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Shannon Atkinson","5585 Erindale Dr # 102","Colorado Springs","CO",80918,"El Paso","Male",2147483647,7192787904,"Shannon Atkinson",,,3,160050,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sheila Helme",,"Colorado Springs","CO",80903,"El Paso","Female",2147483647,,"Sheila Helme",,,3,156750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Shelly's Center Of Therapeutic","941 E Fillmore St","Colorado Springs","CO",80907,"El Paso","Female",2147483647,,"Shelly Walker","Owner",,1,52800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Shiatsu Health Spa","2348 S Academy Blvd","Colorado Springs","CO",80916,"El Paso","Female",2147483647,,"Duri Arriaga","Owner",,2,107800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Siam Oriental Massage","1783 B St","Colorado Springs","CO",80906,"El Paso","Female",2147483647,,"Wan Pen","Manager",,2,104500,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Silver Star Massage Therapy","1857 Peterson Rd","Colorado Springs","CO",80915,"El Paso",,2147483647,,,,,1,56100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Simple Feng Shui Home Design","3657 Temple St","Colorado Springs","CO",80910,"El Paso","Male",2147483647,,"Dave Wheeler","Owner",,1,55550,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sinister Tattoo & Body","2216 E Platte Ave","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Goat Stevens","Owner",,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Slim & Tone","6608 Delmonico Dr","Colorado Springs","CO",80919,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Slim & Tone","6961 Austin Bluffs Pkwy","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Andrea Dedmon","Owner",,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Slim & Tone","8670 N Union Blvd","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Andrea Dedmon","Owner",,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Snakes Tattoo Co","2340 E Platte Ave","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Snake Yeates","Owner","www.snakestattoo.com",3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service","sj43@aol.com"
"Sororiety Girls",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,171600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Southern Comfort",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Southern Exposure",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,156750,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Spirit Touch Therapeutic","1106 W Cucharras St","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"Kirk Gooderham","Owner",,1,56650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Springs Oriental Massage","652 Peterson Rd","Colorado Springs","CO",80915,"El Paso",,2147483647,,,,,2,107800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Strands & Co","620 Southpointe Ct # 215","Colorado Springs","CO",80906,"El Paso","Female",2147483647,,"Jennifer Sefeinger","Owner",,2,108900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Striptease",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Studio Line",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,168300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
